code,Port Name,latitude,longitude,country_code,zone_code
USYEJ,Keyes,37.55,-120.9,US,NAW-USA
USYNM,Saint Marys,39.38333,-81.2,US,NAE-USA
USYSC,Chelsea,33.333,-86.617,US,NAE-USA
USYST,Winchester,47.25,-119.717,US,NAW-CAN
USYTJ,Bartow,38.533,-79.783,US,NAE-USA
USYUD,Naples,43.967,-70.6,US,NAE-CAN
USYXB,Cypress Bend,33.6,-91.2,US,NAE-USA
USZKL,Tarpon Springs,28.1461248,-82.7567679,US,NAE-GUS
USZWB,Breezewood,39.9991865,-78.2388071,US,NAE-USA
VCCRP,Campden Park,13.1667,-61.2333,VC,NAE-CAR
VCKTN,Kingstown,13.1333,-61.2167,VC,NAE-CAR
VCBQU,"Port Elizabeth, Bequia",13,-61.2167,VC,NAE-CAR
VCCAN,Canouan Island,12.717,-61.317,VC,NAE-CAR
VCGRG,Georgetown,13.267,-61.117,VC,NAE-CAR
VCSVD,Saint Vincent,13.2509747,-61.1863473,VC,NAE-CAR
VICTD,"Christiansted, Saint Croix",17.75,-64.75,VI,NAE-CAR
VICZB,"Cruz Bay, Saint John",18.3333,-64.8,VI,NAE-CAR
VISTT,Saint Thomas,18.35,-64.9333,VI,NAE-CAR
VICHA,"Charlotte Amalie, Saint Thomas",18.3419004,-64.9307007,VI,NAE-CAR
VILIB,Limetree Bay,17.6908086,-64.7493118,VI,NAE-CAR
GDSTG,Saint George's,12.0560975,-61.7487996,GD,NAE-CAR
TCGDT,Grand Turk Island,21.4674584,-71.1389101,TC,NAE-CAR
TCNCA,North Caicos,21.8673461,-71.975699,TC,NAE-CAR
TCPLS,Providenciales,21.7737654,-72.271908,TC,NAE-CAR
TCXSC,South Caicos,21.5112365,-71.51898,TC,NAE-CAR
VGJVD,Jost Van Dyke,18.45,-64.733,VG,NAE-CAR
VGNIS,Norman Island,18.317,-64.617,VG,NAE-CAR
VGPUR,Port Purcell,18.417,-64.6,VG,NAE-CAR
VGRAD,"Road Town, Tortola",18.4286115,-64.6184657,VG,NAE-CAR
VGSHO,Sopers Hole,18.383,-64.7,VG,NAE-CAR
VGTOV,Tortola,18.4334704,-64.6332782,VG,NAE-CAR
ALSAR,Sarande,39.8833,20,AL,EU-BLA
ALSHG,Shengjin,41.8,19.5667,AL,EU-BLA
ALVOA,Vlore,40.4667,19.4833,AL,EU-BLA
ALBUT,Butrint,41.153332,20.168331,AL,EU-BLA
ALDRZ,Durres,41.3245904,19.4564686,AL,EU-BLA
ALHMR,Himare,40.133,19.717,AL,EU-BLA
ATAWH,Altenworth,48.3833,15.85,AT,EU-EEU
ATATN,Asten,48.2167,14.4,AT,EU-EEU
ATSXA,Bernhardsthal,48.6833,16.8667,AT,EU-EEU
ATBFS,Bischofshofen,47.4167,13.2167,AT,EU-EEU
ATBOE,Bohlerwenk,47.9833,14.75,AT,EU-EEU
ATBRZ,Bregenz,47.5,9.7667,AT,EU-EEU
ATDWA,Deutsch Wagram,48.3,16.5667,AT,EU-EEU
ATDKZ,Deutschkreutz,47.6,16.6333,AT,EU-EEU
ATERR,Dobermannsdorf,48.6,16.8167,AT,EU-EEU
ATNNN,Donnerskirchen,47.9,16.6333,AT,EU-EEU
ATDRO,Dross,48.45,15.5667,AT,EU-EEU
ATDUE,Durnstein,48.3833,15.5167,AT,EU-EEU
ATEBR,Ebreichsdorf,47.95,16.4,AT,EU-EEU
ATEWD,Eibiswald,46.6833,15.8333,AT,EU-EEU
ATBRI,Engabrunn,48.45,15.75,AT,EU-EEU
ATERO,Engelmannsbrunn,48.45,15.8833,AT,EU-EEU
ATDFC,Engerwitzdorf,48.35,14.45,AT,EU-EEU
ATERL,Erl,47.6667,12.1667,AT,EU-EEU
ATEPD,Erpersdorf,48.3333,15.9,AT,EU-EEU
ATFSU,Faistenau,47.7667,13.2167,AT,EU-EEU
ATLKN,Falkenstein,48.7167,13.5833,AT,EU-EEU
ATFHR,Fehring,46.9333,16,AT,EU-EEU
ATFPS,Fulpmes,47.15,11.35,AT,EU-EEU
ATGA6,Gamlitz,46.7167,15.55,AT,EU-EEU
ATGDN,Gmunden,47.9167,13.8,AT,EU-EEU
ATGFS,Greifenstein,48.3333,16.2333,AT,EU-EEU
ATGRN,Grein,48.2167,14.8333,AT,EU-EEU
ATSWH,Gross-Schweinbarth,48.4,16.6167,AT,EU-EEU
ATGSN,Gutenstein,47.8667,15.8833,AT,EU-EEU
ATDOF,Hadersdorf,48.45,15.7167,AT,EU-EEU
ATHKM,Hadersdorf-Kammern,48.45,15.7167,AT,EU-EEU
ATLTX,Hainfeld,48.0333,15.7667,AT,EU-EEU
ATGHH,Haugsdorf,48.7,16.0667,AT,EU-EEU
ATITN,Hausleiten,48.3833,16.1,AT,EU-EEU
ATTEN,Hausmannstatten,46.9833,15.5,AT,EU-EEU
ATBNN,Hobersbrunn,48.5,16.5667,AT,EU-EEU
ATEIN,Hoflein,48.0667,16.7833,AT,EU-EEU
ATZIN,Inzersdorf an der Traisen,48.3167,15.6667,AT,EU-EEU
ATJPS,Japons,48.7833,15.5667,AT,EU-EEU
ATZLF,Jetzelsdorf,48.7,16.05,AT,EU-EEU
ATJDD,Judendorf,47.1167,15.35,AT,EU-EEU
ATKAM,Kammern im Liesingtal,47.4,14.9,AT,EU-EEU
ATKTT,Kematen in Tirol,47.25,11.2667,AT,EU-EEU
ATZRF,Ketzelsdorf,48.65,16.65,AT,EU-EEU
ATKFD,Knittelfeld,47.2,14.8167,AT,EU-EEU
ATKMB,Krummnussbaum,48.2167,15.1667,AT,EU-EEU
ATGHJ,Krustetten,48.36056,15.66426,AT,EU-EEU
ATLZD,Langenzersdorf,48.3,16.35,AT,EU-EEU
ATLUA,Lembach,48.4833,13.8833,AT,EU-EEU
ATLTS,Leutschach,46.6667,15.4667,AT,EU-EEU
ATIEG,Limberg,48.5833,15.8667,AT,EU-EEU
ATMAN,Manning,48.0833,13.6667,AT,EU-EEU
ATMAB,Marbach an der Donau,48.2167,15.15,AT,EU-EEU
ATMKA,Markt Allhau,47.2333,16.0833,AT,EU-EEU
ATMKC,Mitterkirchen,48.1833,14.7,AT,EU-EEU
ATMBS,Morbisch am See,47.75,16.6667,AT,EU-EEU
ATNT9,Muthmannsdorf,47.8333,16.1,AT,EU-EEU
ATNGG,Neudegg,48.4833,15.8833,AT,EU-EEU
ATNFN,Neufelden,48.4833,13.9833,AT,EU-EEU
ATNAD,Neuhofen an der Ybbs,48.05,14.85,AT,EU-EEU
ATND2,Nickelsdorf,47.9333,17.0667,AT,EU-EEU
ATNUZ,Nuziders,47.1833,9.8,AT,EU-EEU
ATXAE,Oehling,48.1,14.8,AT,EU-EEU
ATGGU,Oggau,47.8333,16.6667,AT,EU-EEU
ATOSH,Ottensheim,48.3333,14.1833,AT,EU-EEU
ATPBU,Persenbeug,48.1833,15.0667,AT,EU-EEU
ATPET,Petzenkirchen,48.1333,15.15,AT,EU-EEU
ATPAS,Podersdorf am See,47.85,16.8333,AT,EU-EEU
AT7PZ,Prinzersdorf,48.2,15.5167,AT,EU-EEU
ATRAD,Radstadt,47.3833,13.45,AT,EU-EEU
ATRHN,Ranshofen,48.2333,13,AT,EU-EEU
ATETZ,Rietz,47.2833,11.05,AT,EU-EEU
ATRHR,Rohrau,48.0667,16.85,AT,EU-EEU
ATRRF,Ruhrsdorf,48.4,15.5,AT,EU-EEU
ATSAK,Sankt Aegidi,48.4833,13.75,AT,EU-EEU
ATSGS,Sankt Georgen bei Salzburg,47.9833,12.8833,AT,EU-EEU
ATSMR,Sankt Margarethen an der Raab,47.05,15.75,AT,EU-EEU
ATFBZ,Sankt Stefan ob Stainz,46.9167,15.25,AT,EU-EEU
ATSUH,Sankt Ulrich,48.6,16.7667,AT,EU-EEU
ATSVM,Sankt Veit im Muhlkreis,48.4667,14.15,AT,EU-EEU
ATSMK,Schonau im Muhlkreis,48.3833,14.7333,AT,EU-EEU
ATTTL,Schrattenthal,48.7,15.9,AT,EU-EEU
ATSAG,Schutzen am Gebirge,47.85,16.6167,AT,EU-EEU
ATSFT,Senftenberg,48.4333,15.55,AT,EU-EEU
ATSPG,Spannberg,48.45,16.7333,AT,EU-EEU
ATSPZ,Spitz,48.3667,15.4167,AT,EU-EEU
ATSTD,Steeg,47.6,13.6333,AT,EU-EEU
ATSSS,Steinberg,47.4833,16.4833,AT,EU-EEU
ATSUS,Steinhaus,48.1167,14.0167,AT,EU-EEU
ATST6,Straden,46.8,15.8667,AT,EU-EEU
ATTAM,Tamsweg,47.1333,13.8,AT,EU-EEU
ATTKP,Taufkirchen an der Pram,48.4167,13.5333,AT,EU-EEU
ATTFS,Terfens,47.3167,11.65,AT,EU-EEU
ATTHS,Theiss,48.3833,15.6833,AT,EU-EEU
ATTMR,Traismauer,48.3333,15.7333,AT,EU-EEU
ATVEL,Velden,46.6167,14.05,AT,EU-ADR
ATERM,Vordernberg,47.4667,15,AT,EU-EEU
ATWSE,Wallsee,48.1667,14.7167,AT,EU-EEU
ATWEU,Weinburg,48.1,15.5167,AT,EU-EEU
ATWDF,Weitendorf,46.8833,15.4667,AT,EU-EEU
ATWUL,Wulkaprodersdorf,47.8,16.5,AT,EU-EEU
ATZNG,Zobing,48.4833,15.6833,AT,EU-EEU
ATBBS,Ebbs,47.63333,12.21667,AT,EU-EEU
ATDRA,Drasenhofen,48.7584649,16.6507933,AT,EU-EEU
ATFNA,Freudenau,48.183,16.433,AT,EU-EEU
ATOBU,Oberneukirchen,48.462842,14.2237852,AT,EU-EEU
ATORC,Schorfling,47.9456638,13.6048457,AT,EU-EEU
ATREG,Regau,48.083,14.133,AT,EU-EEU
ATRTV,Gallbrunn,48.053,16.64653,AT,EU-EEU
AXMHQ,Maarianhamina (Mariehamn),60.1,19.95,AX,EU-SCA
BA4CA,Cazin,44.9667,15.9333,BA,EU-EEU
BADOJ,Domaljevac,45.05,18.5667,BA,EU-BLA
BAFOJ,Fojnica,43.95,17.9,BA,EU-EEU
BAJBA,Jablanica,43.65,17.75,BA,EU-EEU
BAMAG,Maglaj,44.5333,18.0833,BA,EU-BLA
BANEM,Neum,42.9167,17.6167,BA,EU-EEU
BASMT,Sanski Most,44.7667,16.6667,BA,EU-EEU
BAVGS,Vogosca,43.9,18.35,BA,EU-BLA
BAZNK,Zvornik,44.3833,19.1,BA,EU-BLA
BEAND,Andenne,50.4833,5.1,BE,EU-NEU
BEANR,Antwerp,51.2167,4.4167,BE,EU-NEU
BEAPT,Appelterre-Eichem,50.8167,3.9667,BE,EU-NEU
BEAST,Astene,50.9833,3.55,BE,EU-NEU
BE7PD,Athis,50.3667,3.7667,BE,EU-NEU
BEW5R,Awirs,50.6,5.4,BE,EU-NEU
BEBSR,Baasrode,51.0333,4.1667,BE,EU-NEU
BEBAI,Baillonville,50.2833,5.3333,BE,EU-NEU
BEBGK,Balgerhoek,51.2,3.5167,BE,EU-NEU
BEBCM,Berchem,50.7833,3.5,BE,EU-NEU
BEWHT,Blaregnies,50.35,3.8833,BE,EU-NEU
BEBMB,Boortmeerbeek,50.9833,4.5667,BE,EU-NEU
BEBO2,Bougnies,50.3833,3.9333,BE,EU-NEU
BEBRU,Brussel (Bruxelles),50.8333,4.3333,BE,EU-NEU
BECRL,Charleroi,50.4167,4.4333,BE,EU-NEU
BECTA,Chertal,50.6833,5.6667,BE,EU-NEU
BECCS,Courcelles,50.4667,4.3667,BE,EU-NEU
BEDKN,Daknam,51.1333,3.9833,BE,EU-NEU
BEDNB,Denderbelle,51,4.0833,BE,EU-NEU
BEDGN,Drongen,51.05,3.6667,BE,EU-NEU
BE9IR,Eben-Emael,50.8,5.6667,BE,EU-NEU
BEEQE,Eke,50.95,3.6333,BE,EU-NEU
BEEKS,Eksaarde,51.15,3.9667,BE,EU-NEU
BEEAM,Ename,50.85,3.6333,BE,EU-NEU
BEEMP,Estaimpuis,50.7,3.25,BE,EU-NEU
BEEET,Ethe,49.5833,5.5833,BE,EU-NEU
BEFNR,Franiere,50.4333,4.7333,BE,EU-NEU
BEGVR,Gavere,50.9333,3.6667,BE,EU-NEU
BEGEL,Geel,51.1667,5,BE,EU-NEU
BEGBH,Genenbos,51.0167,5.2333,BE,EU-NEU
BEGNE,Gent (Ghent),51.05,3.7167,BE,EU-NEU
BEGEA,Geraardsbergen,50.7667,3.8667,BE,EU-NEU
BEHCT,Haccourt,50.7333,5.6667,BE,EU-NEU
BEHLU,Halluin,50.7833,3.1333,BE,EU-NEU
BEHMM,Hamme,51.0833,3.5333,BE,EU-NEU
BEHMB,Ham-sur-Sambre,50.4333,4.6667,BE,EU-NEU
BEHNA,Handzame,51.0167,3,BE,EU-NEU
BEHAR,Haren,50.8833,4.4167,BE,EU-NEU
BEHET,Herent,51.2,5.45,BE,EU-NEU
BEHUX,Houx,50.3,4.9,BE,EU-NEU
BEHUY,Huy,50.5167,5.2333,BE,EU-NEU
BEJAM,Jambes,50.45,4.8833,BE,EU-NEU
BEJAK,Jupille-sur-Meuse,50.65,5.6333,BE,EU-NEU
BEKCT,Kachtem,50.9333,3.1833,BE,EU-NEU
BEKLE,Kaulille,51.1833,5.5167,BE,EU-NEU
BEKJK,Kortrijk,50.8333,3.2667,BE,EU-NEU
BEKRN,Kuringen,50.95,5.3,BE,EU-NEU
BEKWA,Kwaadmechelen,51.1,5.1333,BE,EU-NEU
BELUZ,Ladeuze,50.5667,3.7667,BE,EU-NEU
BELGM,Landegem,51.05,3.5667,BE,EU-NEU
BELQA,Lanquesaint,50.65,3.8,BE,EU-NEU
BELAW,Lauwe,50.8,3.1833,BE,EU-NEU
BELGG,Liege,50.6333,5.5667,BE,EU-NEU
BELBS,Lobbes,50.35,4.25,BE,EU-NEU
BELOK,Lokeren,51.1,3.9833,BE,EU-NEU
BELUI,Lustin,50.3833,4.9,BE,EU-NEU
BEWBR,Maransart,50.6667,4.45,BE,EU-NEU
BEMLD,Marche-les-Dames,50.4833,4.9667,BE,EU-NEU
BEMBY,Maubray,50.55,3.5,BE,EU-NEU
BEMGM,Meigem,51.0167,3.5333,BE,EU-NEU
BEMEG,Meilegem,50.9,3.7,BE,EU-NEU
BEELS,Melsen,50.9667,3.7,BE,EU-NEU
BEMSP,Mespelare,51,4.0667,BE,EU-NEU
BEMRB,Moerbrugge,51.1667,3.2667,BE,EU-NEU
BEMZK,Moerzeke,51.0667,4.15,BE,EU-NEU
BEMGN,Moignelee,50.45,4.5833,BE,EU-NEU
BEMLO,Mol,51.1833,5.1,BE,EU-NEU
BEMQS,Mons,50.45,3.9333,BE,EU-NEU
BEMRO,Mornimont,50.45,4.7,BE,EU-NEU
BEMUI,Muizen,51.0167,4.5167,BE,EU-NEU
BENMC,Nameche,50.4667,5,BE,EU-NEU
BENHA,Neerharen,50.9167,5.6833,BE,EU-NEU
BENFE,Neffe,50.2333,4.9167,BE,EU-NEU
BENHY,Neuville-sous-Huy,50.5333,5.2833,BE,EU-NEU
BENNV,Ninove,50.8333,4.0167,BE,EU-NEU
BEOSG,Oeselgem,50.9333,3.4333,BE,EU-NEU
BEOKG,Okegem,50.85,4.05,BE,EU-NEU
BEOZL,Onkerzele,50.7833,3.9,BE,EU-NEU
BEOOG,Ooigem,50.8833,3.3333,BE,EU-NEU
BEOST,Oostende (Ostend),51.2,2.9167,BE,EU-NEU
BEOTL,Oosterlo,51.1167,4.9667,BE,EU-NEU
BEOKP,Oostkamp,51.15,3.2333,BE,EU-NEU
BEOTK,Oostkerke,51.2833,3.2833,BE,EU-NEU
BEOPI,Opitter,51.1167,5.65,BE,EU-NEU
BEORR,Orroir,50.75,3.4667,BE,EU-NEU
BEOVE,Overpelt,51.2167,5.4167,BE,EU-NEU
BEPML,Pamel,50.8333,4.0667,BE,EU-NEU
BEPES,Peronnes,50.55,3.4333,BE,EU-NEU
BEPKH,Pollinkhove,50.9667,2.7333,BE,EU-NEU
BEPCL,Pont-a-Celles,50.5,4.35,BE,EU-NEU
BERCL,Richelle,50.7167,5.6833,BE,EU-NEU
BERVE,Riviere,50.35,4.8667,BE,EU-NEU
BERJT,Rocourt,50.6833,5.55,BE,EU-NEU
BERQS,Ronquieres,50.6,4.2167,BE,EU-NEU
BEROS,Roselies,50.4333,4.5833,BE,EU-NEU
BERPM,Rupelmonde,51.1333,4.2833,BE,EU-NEU
BESSO,Samson,50.4667,4.9833,BE,EU-NEU
BESLJ,Sas-Slijkens,51.2167,2.95,BE,EU-NEU
BESHR,Schelderode,50.9667,3.7167,BE,EU-NEU
BEJKP,Sint-Jacobs-Kapelle,51,2.8167,BE,EU-NEU
BESSB,Solre-sur-Sambre,50.3,4.1333,BE,EU-NEU
BESGM,Stasegem,50.8333,3.3,BE,EU-NEU
BESTT,Statte,50.5333,5.2167,BE,EU-NEU
BETFN,Teralfene,50.9,4.1,BE,EU-NEU
BETOB,Thorntonbank,51.6333,2.9167,BE,EU-NEU
BETLR,Tilleur,50.6167,5.5333,BE,EU-NEU
BETIS,Tisselt,51.0333,4.3667,BE,EU-NEU
BEVSB,Val Saint-Lambert,50.5833,5.4833,BE,EU-NEU
BEVLX,Vaulx,50.5903852,3.4334752,BE,EU-NEU
BEVZI,Vezin,50.5,5.0167,BE,EU-NEU
BEVVI,Viesville,50.4833,4.4,BE,EU-NEU
BEWDM,Waardamme,51.1167,3.2167,BE,EU-NEU
BEWLM,Walem,51.0667,4.4667,BE,EU-NEU
BEWCG,Warcoing,50.7,3.3333,BE,EU-NEU
BEWLB,Willebroek,51.0667,4.3667,BE,EU-NEU
BEWLP,Wulpen,51.1,2.7,BE,EU-NEU
BEZVD,Zandvoorde,51.2,2.9667,BE,EU-NEU
BEZEE,Zeebrugge,51.3333,3.2,BE,EU-NEU
BEZEL,Zelzate,51.2,3.8167,BE,EU-NEU
BEZET,Zemst,50.9833,4.4667,BE,EU-NEU
BEAAB,Aalst,50.933,4.033,BE,EU-NEU
BEAAL,Aalter,51.083,3.45,BE,EU-NEU
BEADK,Adinkerke,51.067,2.6,BE,EU-NEU
BEAEJ,Arendonk,51.317,5.083,BE,EU-NEU
BEAFN,Afsnee,51.033,3.667,BE,EU-NEU
BEAGT,Argenteau,50.7,5.7,BE,EU-NEU
BEAHE,Antheit,50.55,5.217,BE,EU-NEU
BEAMY,Amay,50.55,5.317,BE,EU-NEU
BEANB,Angleur,50.617,5.583,BE,EU-NEU
BEANH,Anhee,50.317,4.883,BE,EU-NEU
BEAPL,Appels,51.033,4.067,BE,EU-NEU
BEAPS,Ampsin,50.533,5.283,BE,EU-NEU
BEASP,Asper,50.917,3.65,BE,EU-NEU
BEASR,Anseremme,50.25,4.9,BE,EU-NEU
BEATH,Ath,50.617,3.767,BE,EU-NEU
BEATO,Antoing,50.567,3.45,BE,EU-NEU
BEAVE,Annevoie,50.333,4.833,BE,EU-NEU
BEAVL,Avelgem,50.767,3.433,BE,EU-NEU
BEAVS,Auvelais,50.45,4.617,BE,EU-NEU
BEBAN,Ben-Ahin,50.517,5.167,BE,EU-NEU
BEBAT,Battel,51.05,4.45,BE,EU-NEU
BEBAZ,Bazel,51.15,4.3,BE,EU-NEU
BEBBG,Blankenberge,51.317,3.133,BE,EU-NEU
BEBCR,Bellecourt,50.483,4.25,BE,EU-NEU
BEBDU,Baudour,50.483,3.817,BE,EU-NEU
BEBER,Beerse,51.317,4.867,BE,EU-NEU
BEBGN,Briegden,50.867,5.617,BE,EU-NEU
BEBGS,Brugge (Bruges),51.217,3.233,BE,EU-NEU
BEBHE,Boekhoute,51.25,3.717,BE,EU-NEU
BEBHR,Bleharies,50.517,3.4,BE,EU-NEU
BEBHU,Buggenhout,51.017,4.2,BE,EU-NEU
BEBLE,Balen,51.167,5.15,BE,EU-NEU
BEBLO,Beloeil,50.55,3.717,BE,EU-NEU
BEBLT,Blaton,50.5,3.65,BE,EU-NEU
BEBNU,Berneau,50.75,5.733,BE,EU-NEU
BEBOA,Bas-Oha,50.517,5.183,BE,EU-NEU
BEBOC,Bocholt,51.167,5.583,BE,EU-NEU
BEBOM,Boom,51.083,4.367,BE,EU-NEU
BEBON,Bornem,51.1,4.233,BE,EU-NEU
BEBOO,Boorsem,50.933,5.717,BE,EU-NEU
BEBRE,Bree,51.133,5.6,BE,EU-NEU
BEBRM,Beernem,51.15,3.333,BE,EU-NEU
BEBRT,Berendrecht,51.333,4.317,BE,EU-NEU
BEBRY,Bruyelle,50.55,3.417,BE,EU-NEU
BEBSE,Bissegem,50.817,3.217,BE,EU-NEU
BEBSI,Labuissiere,50.317,4.167,BE,EU-NEU
BEBSU,Bossuit,50.75,3.4,BE,EU-NEU
BEBTX,Bertrix,49.85,5.25,BE,EU-NEU
BEBUD,Burcht,51.2,4.35,BE,EU-NEU
BEBVE,Bever,50.717,3.933,BE,EU-NEU
BEBVM,Bouvignes-sur-Meuse,50.267,4.9,BE,EU-NEU
BEBVO,Beverlo,51.083,5.2,BE,EU-NEU
BEBWN,Warneton,50.75,2.95,BE,EU-NEU
BECBQ,Clabecq,50.683,4.217,BE,EU-NEU
BECLN,Calonne,50.567,3.433,BE,EU-NEU
BECMS,Comines,50.76667,2.98333,BE,EU-NEU
BECOM,Comines,50.767,2.983,BE,EU-NEU
BECOU,Couillet,50.383,4.45,BE,EU-NEU
BECRA,Cheratte,50.683,5.667,BE,EU-NEU
BECRQ,Chercq,50.583,3.4,BE,EU-NEU
BECTL,Chatelineau,50.417,4.517,BE,EU-NEU
BEDDR,Dendermonde,51.033,4.117,BE,EU-NEU
BEDEG,Deurne,51.217,4.467,BE,EU-NEU
BEDEL,Doel,51.317,4.267,BE,EU-NEU
BEDEZ,Deinze,50.983,3.533,BE,EU-NEU
BEDIA,Dinant,50.267,4.917,BE,EU-NEU
BEDIK,Diksmuide,51.033,2.867,BE,EU-NEU
BEDLS,Dilsen,51.033,5.733,BE,EU-NEU
BEDPE,De Pinte,51,3.65,BE,EU-NEU
BEDPK,Diepenbeek,50.9,5.4,BE,EU-NEU
BEDPY,Dampremy,50.417,4.4,BE,EU-NEU
BEDRW,Denderleeuw,50.883,4.067,BE,EU-NEU
BEDSE,Dessel,51.233,5.117,BE,EU-NEU
BEDSL,Desselgem,50.883,3.35,BE,EU-NEU
BEDUF,Duffel,51.1,4.517,BE,EU-NEU
BEDXN,Deux-Acren,50.733,3.85,BE,EU-NEU
BEEBM,Emblem,51.167,4.6,BE,EU-NEU
BEEBZ,Eigenbilzen,50.867,5.583,BE,EU-NEU
BEECH,Mechelen,51.033,4.467,BE,EU-NEU
BEEEK,Eeklo,51.183,3.567,BE,EU-NEU
BEEFS,Escanaffles,50.75,3.433,BE,EU-NEU
BEEHT,Eindhout,51.1,5,BE,EU-NEU
BEEIN,Eine,50.867,3.617,BE,EU-NEU
BEEKE,Ekeren,51.283,4.417,BE,EU-NEU
BEENG,Engis,50.583,5.417,BE,EU-NEU
BEEQM,Esquelmes,50.667,3.333,BE,EU-NEU
BEERE,Ertvelde,51.183,3.75,BE,EU-NEU
BEESD,Eisden,50.983,5.717,BE,EU-NEU
BEEVM,Evergem,51.117,3.7,BE,EU-NEU
BEFCS,Farciennes,50.433,4.55,BE,EU-NEU
BEFEY,Feluy,50.567,4.25,BE,EU-NEU
BEFFX,Floriffoux,50.45,4.767,BE,EU-NEU
BEFLN,Flone,50.567,5.333,BE,EU-NEU
BEFLO,Floreffe,50.433,4.783,BE,EU-NEU
BEFMA,Flemalle,50.6,5.467,BE,EU-NEU
BEFVT,Fontaine-Valmont,50.317,4.2,BE,EU-NEU
BEFWI,Flawinne,50.467,4.8,BE,EU-NEU
BEGBB,Grobbendonk,51.2,4.717,BE,EU-NEU
BEGBU,Gentbrugge,51.05,3.75,BE,EU-NEU
BEGDE,Godsheide,50.933,5.383,BE,EU-NEU
BEGDN,Godinne,50.35,4.867,BE,EU-NEU
BEGGM,Grembergen,51.05,4.1,BE,EU-NEU
BEGHI,Saint-Ghislain,50.45,3.817,BE,EU-NEU
BEGHL,Ghlin,50.467,3.883,BE,EU-NEU
BEGLK,Gellik,50.883,5.6,BE,EU-NEU
BEGNK,Genk,50.967,5.5,BE,EU-NEU
BEGOS,Gosselies,50.467,4.417,BE,EU-NEU
BEGRB,Grimbergen,50.93333,4.38333,BE,EU-NEU
BEGRO,Groot Bijgaarden,50.867,4.267,BE,EU-NEU
BEHAM,Hamsehoeven,51.117,5.183,BE,EU-NEU
BEHBE,Hansbeke,51.067,3.533,BE,EU-NEU
BEHBN,Hoboken,51.167,4.35,BE,EU-NEU
BEHCS,Harchies,50.483,3.683,BE,EU-NEU
BEHDK,Heindonk,51.067,4.4,BE,EU-NEU
BEHEJ,Harelbeke,50.85,3.3,BE,EU-NEU
BEHER,Herentals,51.183,4.833,BE,EU-NEU
BEHEX,Hemiksem,51.15,4.35,BE,EU-NEU
BEHFB,Halle,50.733,4.233,BE,EU-NEU
BEHGA,Houdeng-Aimeries,50.483,4.133,BE,EU-NEU
BEHGG,Houdeng-Goegnies,50.483,4.15,BE,EU-NEU
BEHKN,Helkijn,50.733,3.383,BE,EU-NEU
BEHMH,Hermalle-sous-Huy,50.55,5.367,BE,EU-NEU
BEHNS,Hensies,50.433,3.667,BE,EU-NEU
BEHOL,Hollain,50.533,3.417,BE,EU-NEU
BEHPD,Hastiere-par-dela,50.217,4.833,BE,EU-NEU
BEHRE,Havre,50.467,4.033,BE,EU-NEU
BEHRP,Hourpes,50.367,4.283,BE,EU-NEU
BEHRS,Herstal,50.667,5.633,BE,EU-NEU
BEHSD,Hofstade,50.967,4.033,BE,EU-NEU
BEHSL,Sint-Huibrechts-Lille,51.217,5.483,BE,EU-NEU
BEHSS,Hasselt,50.933,5.333,BE,EU-NEU
BEHTJ,Hautrage,50.483,3.75,BE,EU-NEU
BEHUM,Humbeek,50.967,4.383,BE,EU-NEU
BEHVE,Hever,51,4.55,BE,EU-NEU
BEHYB,Herdersem,50.967,4.067,BE,EU-NEU
BEIGE,Ingelmunster,50.917,3.25,BE,EU-NEU
BEISR,Isieres,50.667,3.817,BE,EU-NEU
BEITR,Itter (Ittre),50.65,4.267,BE,EU-NEU
BEIZG,Izegem,50.917,3.2,BE,EU-NEU
BEJAV,Java,50.517,5.15,BE,EU-NEU
BEJPS,Jemeppe-sur-Sambre,50.467,4.667,BE,EU-NEU
BEKAI,Kain,50.633,3.367,BE,EU-NEU
BEKAN,Canne (Kanne),50.817,5.667,BE,EU-NEU
BEKDE,Kieldrecht,51.283,4.167,BE,EU-NEU
BEKEK,Kruibeke,51.167,4.317,BE,EU-NEU
BEKHN,Kerkhove,50.8,3.5,BE,EU-NEU
BEKMH,Kampenhout,50.95,4.55,BE,EU-NEU
BEKNS,Knesselaere,51.133,3.417,BE,EU-NEU
BEKOU,Kallo,51.25,4.283,BE,EU-NEU
BEKPB,Kapelle-op-den-Bos,51.017,4.367,BE,EU-NEU
BEKRO,Kinrooi,51.15,5.75,BE,EU-NEU
BEKSN,Kessenich,51.15,5.817,BE,EU-NEU
BEKSR,Kluisbergen,50.783,3.517,BE,EU-NEU
BEKUU,Kuurne,50.85,3.283,BE,EU-NEU
BEKVE,Klein Veerle,51.333,4.667,BE,EU-NEU
BELAN,Lanaken,50.883,5.65,BE,EU-NEU
BELBE,Lembeek,50.717,4.217,BE,EU-NEU
BELDS,Landelies,50.383,4.35,BE,EU-NEU
BELES,Lessines,50.717,3.833,BE,EU-NEU
BELEU,Leuven,50.883,4.7,BE,EU-NEU
BELFE,Leffinge,51.167,2.883,BE,EU-NEU
BELGB,Langerbrugge,51.117,3.733,BE,EU-NEU
BELGO,Langerlo,50.95,5.5,BE,EU-NEU
BELHK,Liefkenshoek,51.017,3.883,BE,EU-NEU
BELIE,Lier,51.133,4.567,BE,EU-NEU
BELIL,Lillo,51.3,4.3,BE,EU-NEU
BELIX,Lixhe,50.75,5.667,BE,EU-NEU
